page_id,image_path,section_id,section_name,source_type,content_type,is_index,confidence,secondary_types,needs_review
12-08_engine-e,raw/12 - Engine Electrical Equipment/12-08.jpg,12,Engine Electrical Equipment,service_manual,diagram,False,0.9,"[""specification"", ""wiring""]",False
12-09_engine-e,raw/12 - Engine Electrical Equipment/12-09.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification"", ""diagram""]",False
12-100_engine-e,raw/12 - Engine Electrical Equipment/12-100.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-101_engine-e,raw/12 - Engine Electrical Equipment/12-101.jpg,12,Engine Electrical Equipment,service_manual,diagram,False,0.8,"[""specification"", ""wiring"", ""pinout""]",False
12-102_engine-e,raw/12 - Engine Electrical Equipment/12-102.jpg,12,Engine Electrical Equipment,service_manual,diagram,False,0.85,"[""specification""]",False
12-103_engine-e,raw/12 - Engine Electrical Equipment/12-103.jpg,12,Engine Electrical Equipment,service_manual,wiring,False,0.9,"[""specification"", ""pinout""]",False
12-104_engine-e,raw/12 - Engine Electrical Equipment/12-104.jpg,12,Engine Electrical Equipment,service_manual,specification,False,0.9,"[""pinout""]",False
12-105_engine-e,raw/12 - Engine Electrical Equipment/12-105.jpg,12,Engine Electrical Equipment,service_manual,diagram,False,0.9,"[""specification"", ""wiring""]",False
12-106_engine-e,raw/12 - Engine Electrical Equipment/12-106.jpg,12,Engine Electrical Equipment,service_manual,diagram,False,0.85,"[""wiring"", ""pinout""]",False
12-107_1_engine-e,raw/12 - Engine Electrical Equipment/12-107_1.jpg,12,Engine Electrical Equipment,service_manual,specification,False,0.95,"[""wiring""]",False
12-107_2_engine-e,raw/12 - Engine Electrical Equipment/12-107_2.jpg,12,Engine Electrical Equipment,service_manual,specification,False,0.9,"[""wiring""]",False
12-107_3_engine-e,raw/12 - Engine Electrical Equipment/12-107_3.jpg,12,Engine Electrical Equipment,service_manual,specification,False,0.9,"[""wiring"", ""pinout""]",False
12-107_4_engine-e,raw/12 - Engine Electrical Equipment/12-107_4.jpg,12,Engine Electrical Equipment,service_manual,wiring,False,0.9,"[""text""]",False
12-107_engine-e,raw/12 - Engine Electrical Equipment/12-107.jpg,12,Engine Electrical Equipment,service_manual,wiring,False,0.9,"[""specification""]",False
12-107a_engine-e,raw/12 - Engine Electrical Equipment/12-107a.jpg,12,Engine Electrical Equipment,service_manual,wiring,False,0.95,"[""pinout"", ""fuse_chart""]",False
12-108_1_engine-e,raw/12 - Engine Electrical Equipment/12-108_1.jpg,12,Engine Electrical Equipment,service_manual,text,False,0.9,[],False
12-108_engine-e,raw/12 - Engine Electrical Equipment/12-108.jpg,12,Engine Electrical Equipment,service_manual,troubleshooting,False,0.9,"[""procedure""]",False
12-10_engine-e,raw/12 - Engine Electrical Equipment/12-10.jpg,12,Engine Electrical Equipment,service_manual,troubleshooting,False,0.9,"[""procedure""]",False
12-110_engine-e,raw/12 - Engine Electrical Equipment/12-110.jpg,12,Engine Electrical Equipment,service_manual,troubleshooting,False,0.95,"[""specification""]",False
12-111_engine-e,raw/12 - Engine Electrical Equipment/12-111.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""troubleshooting"", ""specification""]",False
12-112_2_engine-e,raw/12 - Engine Electrical Equipment/12-112_2.jpg,12,Engine Electrical Equipment,service_manual,troubleshooting,False,0.95,"[""specification""]",False
12-112_3_engine-e,raw/12 - Engine Electrical Equipment/12-112_3.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""troubleshooting"", ""specification""]",False
12-112_engine-e,raw/12 - Engine Electrical Equipment/12-112.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-113_engine-e,raw/12 - Engine Electrical Equipment/12-113.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-114_1_engine-e,raw/12 - Engine Electrical Equipment/12-114_1.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.92,"[""specification""]",False
12-114_engine-e,raw/12 - Engine Electrical Equipment/12-114.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-115_engine-e,raw/12 - Engine Electrical Equipment/12-115.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-130_engine-e,raw/12 - Engine Electrical Equipment/12-130.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-131_engine-e,raw/12 - Engine Electrical Equipment/12-131.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-132_1_engine-e,raw/12 - Engine Electrical Equipment/12-132_1.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.92,"[""specification""]",False
12-132_2_engine-e,raw/12 - Engine Electrical Equipment/12-132_2.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-132_engine-e,raw/12 - Engine Electrical Equipment/12-132.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.95,"[""specification""]",False
12-133_engine-e,raw/12 - Engine Electrical Equipment/12-133.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-134_engine-e,raw/12 - Engine Electrical Equipment/12-134.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-135_engine-e,raw/12 - Engine Electrical Equipment/12-135.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification"", ""diagram""]",False
12-140_engine-e,raw/12 - Engine Electrical Equipment/12-140.jpg,12,Engine Electrical Equipment,service_manual,troubleshooting,False,0.95,"[""procedure""]",False
12-141_engine-e,raw/12 - Engine Electrical Equipment/12-141.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification"", ""troubleshooting"", ""diagram""]",False
12-142_1_engine-e,raw/12 - Engine Electrical Equipment/12-142_1.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-142_2_engine-e,raw/12 - Engine Electrical Equipment/12-142_2.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-142_3_engine-e,raw/12 - Engine Electrical Equipment/12-142_3.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-142_engine-e,raw/12 - Engine Electrical Equipment/12-142.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-143_1_engine-e,raw/12 - Engine Electrical Equipment/12-143_1.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-143_2_engine-e,raw/12 - Engine Electrical Equipment/12-143_2.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-143_engine-e,raw/12 - Engine Electrical Equipment/12-143.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification"", ""troubleshooting"", ""wiring""]",False
12-150_engine-e,raw/12 - Engine Electrical Equipment/12-150.jpg,12,Engine Electrical Equipment,service_manual,troubleshooting,False,0.9,"[""procedure""]",False
12-151_engine-e,raw/12 - Engine Electrical Equipment/12-151.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-152_engine-e,raw/12 - Engine Electrical Equipment/12-152.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-153_engine-e,raw/12 - Engine Electrical Equipment/12-153.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.95,"[""specification""]",False
12-154_1_engine-e,raw/12 - Engine Electrical Equipment/12-154_1.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-154_engine-e,raw/12 - Engine Electrical Equipment/12-154.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-155_engine-e,raw/12 - Engine Electrical Equipment/12-155.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-160_engine-e,raw/12 - Engine Electrical Equipment/12-160.jpg,12,Engine Electrical Equipment,service_manual,specification,False,0.9,"[""wiring"", ""pinout""]",False
12-200_engine-e,raw/12 - Engine Electrical Equipment/12-200.jpg,12,Engine Electrical Equipment,service_manual,troubleshooting,False,0.9,"[""procedure""]",False
12-20_engine-e,raw/12 - Engine Electrical Equipment/12-20.jpg,12,Engine Electrical Equipment,service_manual,troubleshooting,False,0.95,"[""procedure""]",False
12-21_engine-e,raw/12 - Engine Electrical Equipment/12-21.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-22_engine-e,raw/12 - Engine Electrical Equipment/12-22.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-23_engine-e,raw/12 - Engine Electrical Equipment/12-23.jpg,12,Engine Electrical Equipment,service_manual,troubleshooting,False,0.9,"[""procedure"", ""specification""]",False
12-24_engine-e,raw/12 - Engine Electrical Equipment/12-24.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""troubleshooting""]",False
12-40_engine-e,raw/12 - Engine Electrical Equipment/12-40.jpg,12,Engine Electrical Equipment,service_manual,troubleshooting,False,0.95,"[""procedure"", ""specification""]",False
12-41_engine-e,raw/12 - Engine Electrical Equipment/12-41.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification"", ""troubleshooting"", ""diagram""]",False
12-42_engine-e,raw/12 - Engine Electrical Equipment/12-42.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.95,"[""specification""]",False
12-43_engine-e,raw/12 - Engine Electrical Equipment/12-43.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.95,"[""specification""]",False
12-44_engine-e,raw/12 - Engine Electrical Equipment/12-44.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-45_engine-e,raw/12 - Engine Electrical Equipment/12-45.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-46_engine-e,raw/12 - Engine Electrical Equipment/12-46.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-50_engine-e,raw/12 - Engine Electrical Equipment/12-50.jpg,12,Engine Electrical Equipment,service_manual,troubleshooting,False,0.9,"[""procedure""]",False
12-51_engine-e,raw/12 - Engine Electrical Equipment/12-51.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
12-52_engine-e,raw/12 - Engine Electrical Equipment/12-52.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.92,"[""specification""]",False
12-53_engine-e,raw/12 - Engine Electrical Equipment/12-53.jpg,12,Engine Electrical Equipment,service_manual,procedure,False,0.9,"[""specification""]",False
13-00-index-a_fuel-sys,raw/13 - Fuel System/13-00-index-a.jpg,13,Fuel System,service_manual,index,True,0.95,[],False
13-613_fuel-sys,raw/13 - Fuel System/13-613.jpg,13,Fuel System,service_manual,procedure,False,0.95,"[""specification""]",False
13-620_fuel-sys,raw/13 - Fuel System/13-620.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-621_fuel-sys,raw/13 - Fuel System/13-621.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-622_fuel-sys,raw/13 - Fuel System/13-622.jpg,13,Fuel System,service_manual,procedure,False,0.92,"[""specification""]",False
13-626_fuel-sys,raw/13 - Fuel System/13-626.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-627_fuel-sys,raw/13 - Fuel System/13-627.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-629_fuel-sys,raw/13 - Fuel System/13-629.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-630_fuel-sys,raw/13 - Fuel System/13-630.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-631_fuel-sys,raw/13 - Fuel System/13-631.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-632_fuel-sys,raw/13 - Fuel System/13-632.jpg,13,Fuel System,service_manual,procedure,False,0.95,"[""specification""]",False
13-640_fuel-sys,raw/13 - Fuel System/13-640.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-641_fuel-sys,raw/13 - Fuel System/13-641.jpg,13,Fuel System,service_manual,procedure,False,0.95,"[""specification""]",False
13-642_fuel-sys,raw/13 - Fuel System/13-642.jpg,13,Fuel System,service_manual,procedure,False,0.95,"[""specification""]",False
13-643_fuel-sys,raw/13 - Fuel System/13-643.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-700_fuel-sys,raw/13 - Fuel System/13-700.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-700a_fuel-sys,raw/13 - Fuel System/13-700a.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification"", ""troubleshooting""]",False
13-701_fuel-sys,raw/13 - Fuel System/13-701.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification"", ""troubleshooting""]",False
13-702_fuel-sys,raw/13 - Fuel System/13-702.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-703_fuel-sys,raw/13 - Fuel System/13-703.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-710_fuel-sys,raw/13 - Fuel System/13-710.jpg,13,Fuel System,service_manual,procedure,False,0.95,"[""specification""]",False
13-713_fuel-sys,raw/13 - Fuel System/13-713.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-720_fuel-sys,raw/13 - Fuel System/13-720.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-730_fuel-sys,raw/13 - Fuel System/13-730.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-731_fuel-sys,raw/13 - Fuel System/13-731.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-732_fuel-sys,raw/13 - Fuel System/13-732.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-750_fuel-sys,raw/13 - Fuel System/13-750.jpg,13,Fuel System,service_manual,specification,False,0.9,"[""wiring""]",False
13-760_fuel-sys,raw/13 - Fuel System/13-760.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-762_fuel-sys,raw/13 - Fuel System/13-762.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-771_fuel-sys,raw/13 - Fuel System/13-771.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-781_fuel-sys,raw/13 - Fuel System/13-781.jpg,13,Fuel System,service_manual,procedure,False,0.95,"[""specification""]",False
13-800_fuel-sys,raw/13 - Fuel System/13-800.jpg,13,Fuel System,service_manual,troubleshooting,False,0.95,"[""procedure"", ""specification""]",False
13-801_fuel-sys,raw/13 - Fuel System/13-801.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-802_fuel-sys,raw/13 - Fuel System/13-802.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-803_fuel-sys,raw/13 - Fuel System/13-803.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-804_fuel-sys,raw/13 - Fuel System/13-804.jpg,13,Fuel System,service_manual,troubleshooting,False,0.95,"[""procedure"", ""specification""]",False
13-805_fuel-sys,raw/13 - Fuel System/13-805.jpg,13,Fuel System,service_manual,troubleshooting,False,0.95,"[""procedure"", ""specification""]",False
13-806_fuel-sys,raw/13 - Fuel System/13-806.jpg,13,Fuel System,service_manual,specification,False,0.9,"[""procedure""]",False
13-810_fuel-sys,raw/13 - Fuel System/13-810.jpg,13,Fuel System,service_manual,troubleshooting,False,0.95,"[""procedure""]",False
13-811_fuel-sys,raw/13 - Fuel System/13-811.jpg,13,Fuel System,service_manual,troubleshooting,False,0.9,[],False
13-812_fuel-sys,raw/13 - Fuel System/13-812.jpg,13,Fuel System,service_manual,troubleshooting,False,0.9,"[""procedure""]",False
13-813_fuel-sys,raw/13 - Fuel System/13-813.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-814_fuel-sys,raw/13 - Fuel System/13-814.jpg,13,Fuel System,service_manual,troubleshooting,False,0.9,"[""procedure"", ""specification""]",False
13-815_fuel-sys,raw/13 - Fuel System/13-815.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-816_fuel-sys,raw/13 - Fuel System/13-816.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-850_fuel-sys,raw/13 - Fuel System/13-850.jpg,13,Fuel System,service_manual,troubleshooting,False,0.95,"[""specification""]",False
13-851_fuel-sys,raw/13 - Fuel System/13-851.jpg,13,Fuel System,service_manual,troubleshooting,False,0.9,"[""procedure""]",False
13-852_fuel-sys,raw/13 - Fuel System/13-852.jpg,13,Fuel System,service_manual,troubleshooting,False,0.95,"[""procedure""]",False
13-853_fuel-sys,raw/13 - Fuel System/13-853.jpg,13,Fuel System,service_manual,troubleshooting,False,0.95,"[""procedure""]",False
13-854_fuel-sys,raw/13 - Fuel System/13-854.jpg,13,Fuel System,service_manual,troubleshooting,False,0.95,[],False
13-855_fuel-sys,raw/13 - Fuel System/13-855.jpg,13,Fuel System,service_manual,troubleshooting,False,0.95,"[""procedure""]",False
13-856_fuel-sys,raw/13 - Fuel System/13-856.jpg,13,Fuel System,service_manual,troubleshooting,False,0.95,"[""procedure""]",False
13-900_fuel-sys,raw/13 - Fuel System/13-900.jpg,13,Fuel System,service_manual,troubleshooting,False,0.95,"[""procedure""]",False
13-901_fuel-sys,raw/13 - Fuel System/13-901.jpg,13,Fuel System,service_manual,troubleshooting,False,0.95,"[""procedure""]",False
13-902_fuel-sys,raw/13 - Fuel System/13-902.jpg,13,Fuel System,service_manual,troubleshooting,False,0.9,"[""procedure""]",False
13-903_fuel-sys,raw/13 - Fuel System/13-903.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-904_fuel-sys,raw/13 - Fuel System/13-904.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-906_fuel-sys,raw/13 - Fuel System/13-906.jpg,13,Fuel System,service_manual,procedure,False,0.85,"[""specification""]",False
13-907_fuel-sys,raw/13 - Fuel System/13-907.jpg,13,Fuel System,service_manual,troubleshooting,False,0.9,"[""procedure"", ""specification""]",False
13-908_fuel-sys,raw/13 - Fuel System/13-908.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-909_fuel-sys,raw/13 - Fuel System/13-909.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-910_fuel-sys,raw/13 - Fuel System/13-910.jpg,13,Fuel System,service_manual,procedure,False,0.95,"[""specification""]",False
13-911_fuel-sys,raw/13 - Fuel System/13-911.jpg,13,Fuel System,service_manual,procedure,False,0.9,"[""specification""]",False
13-912_fuel-sys,raw/13 - Fuel System/13-912.jpg,13,Fuel System,service_manual,troubleshooting,False,0.9,"[""specification""]",False
13-932_fuel-sys,raw/13 - Fuel System/13-932.jpg,13,Fuel System,service_manual,specification,False,0.9,"[""wiring"", ""pinout""]",False
16-00-index-a_fuel-tan,raw/16 - Fuel Tank and Lines/16-00-index-a.jpg,16,Fuel Tank and Lines,service_manual,index,True,0.95,[],False
16-00_fuel-tan,raw/16 - Fuel Tank and Lines/16-00.jpg,16,Fuel Tank and Lines,service_manual,diagram,False,0.9,"[""specification""]",False
16-01_fuel-tan,raw/16 - Fuel Tank and Lines/16-01.jpg,16,Fuel Tank and Lines,service_manual,diagram,False,0.9,"[""specification""]",False
16-02_fuel-tan,raw/16 - Fuel Tank and Lines/16-02.jpg,16,Fuel Tank and Lines,service_manual,procedure,False,0.95,"[""specification""]",False
16-03_fuel-tan,raw/16 - Fuel Tank and Lines/16-03.jpg,16,Fuel Tank and Lines,service_manual,procedure,False,0.95,"[""specification""]",False
16-04_fuel-tan,raw/16 - Fuel Tank and Lines/16-04.jpg,16,Fuel Tank and Lines,service_manual,procedure,False,0.95,"[""specification""]",False
16-05_fuel-tan,raw/16 - Fuel Tank and Lines/16-05.jpg,16,Fuel Tank and Lines,service_manual,procedure,False,0.9,"[""specification""]",False
16-06_fuel-tan,raw/16 - Fuel Tank and Lines/16-06.jpg,16,Fuel Tank and Lines,service_manual,diagram,False,0.9,"[""specification""]",False
16-07_fuel-tan,raw/16 - Fuel Tank and Lines/16-07.jpg,16,Fuel Tank and Lines,service_manual,procedure,False,0.9,"[""specification""]",False
16-08_fuel-tan,raw/16 - Fuel Tank and Lines/16-08.jpg,16,Fuel Tank and Lines,service_manual,procedure,False,0.9,"[""specification""]",False
16-09_fuel-tan,raw/16 - Fuel Tank and Lines/16-09.jpg,16,Fuel Tank and Lines,service_manual,procedure,False,0.9,"[""specification""]",False
16-10_fuel-tan,raw/16 - Fuel Tank and Lines/16-10.jpg,16,Fuel Tank and Lines,service_manual,diagram,False,0.9,"[""specification""]",False
16-11_fuel-tan,raw/16 - Fuel Tank and Lines/16-11.jpg,16,Fuel Tank and Lines,service_manual,procedure,False,0.9,"[""specification""]",False
17-00-index-a_radiator,raw/17 - Radiator/17-00-index-a.jpg,17,Radiator,service_manual,index,True,0.95,[],False
17-01_radiator,raw/17 - Radiator/17-01.jpg,17,Radiator,service_manual,diagram,False,0.92,"[""specification""]",False
17-02_radiator,raw/17 - Radiator/17-02.jpg,17,Radiator,service_manual,diagram,False,0.9,"[""specification""]",False
17-03_radiator,raw/17 - Radiator/17-03.jpg,17,Radiator,service_manual,procedure,False,0.9,"[""specification""]",False
17-04_1_radiator,raw/17 - Radiator/17-04_1.jpg,17,Radiator,service_manual,procedure,False,0.9,"[""specification""]",False
17-04_radiator,raw/17 - Radiator/17-04.jpg,17,Radiator,service_manual,procedure,False,0.9,"[""specification""]",False
17-05_radiator,raw/17 - Radiator/17-05.jpg,17,Radiator,service_manual,procedure,False,0.95,"[""specification""]",False
17-06_1_radiator,raw/17 - Radiator/17-06_1.jpg,17,Radiator,service_manual,procedure,False,0.95,"[""specification""]",False
17-06_radiator,raw/17 - Radiator/17-06.jpg,17,Radiator,service_manual,procedure,False,0.95,"[""specification""]",False
17-07_radiator,raw/17 - Radiator/17-07.jpg,17,Radiator,service_manual,procedure,False,0.9,"[""specification""]",False
18-00-index-a_exhaust-,raw/18 - Exhaust System/18-00-index-a.jpg,18,Exhaust System,service_manual,index,True,0.95,[],False
18-01_exhaust-,raw/18 - Exhaust System/18-01.jpg,18,Exhaust System,service_manual,procedure,False,0.9,"[""specification""]",False
18-02_exhaust-,raw/18 - Exhaust System/18-02.jpg,18,Exhaust System,service_manual,procedure,False,0.95,"[""specification""]",False
18-03_exhaust-,raw/18 - Exhaust System/18-03.jpg,18,Exhaust System,service_manual,procedure,False,0.9,"[""specification""]",False
18-04_exhaust-,raw/18 - Exhaust System/18-04.jpg,18,Exhaust System,service_manual,procedure,False,0.9,"[""specification""]",False
18-05_exhaust-,raw/18 - Exhaust System/18-05.jpg,18,Exhaust System,service_manual,procedure,False,0.9,"[""specification""]",False
18-06_exhaust-,raw/18 - Exhaust System/18-06.jpg,18,Exhaust System,service_manual,procedure,False,0.9,"[""specification""]",False
18-07_exhaust-,raw/18 - Exhaust System/18-07.jpg,18,Exhaust System,service_manual,procedure,False,0.9,"[""specification""]",False
18-08_exhaust-,raw/18 - Exhaust System/18-08.jpg,18,Exhaust System,service_manual,procedure,False,0.95,"[""specification""]",False
18-09_exhaust-,raw/18 - Exhaust System/18-09.jpg,18,Exhaust System,service_manual,diagram,False,0.85,"[""procedure"", ""specification""]",False
1990-bmw-m3-electrical-troubleshooting-manual-00-00-cover,raw/1990 BMW M3 Electrical Troubleshooting Manual/00-00-cover.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,troubleshooting,False,0.9,"[""text""]",False
1990-bmw-m3-electrical-troubleshooting-manual-00-00-foreword,raw/1990 BMW M3 Electrical Troubleshooting Manual/00-00-foreword.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,text,False,0.8,[],False
1990-bmw-m3-electrical-troubleshooting-manual-00-01-index-a,raw/1990 BMW M3 Electrical Troubleshooting Manual/00-01-index-a.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,index,True,0.95,[],False
1990-bmw-m3-electrical-troubleshooting-manual-00-02-index-b,raw/1990 BMW M3 Electrical Troubleshooting Manual/00-02-index-b.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,index,True,0.95,[],False
1990-bmw-m3-electrical-troubleshooting-manual-00-03,raw/1990 BMW M3 Electrical Troubleshooting Manual/00-03.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,text,False,0.9,[],False
1990-bmw-m3-electrical-troubleshooting-manual-00-04,raw/1990 BMW M3 Electrical Troubleshooting Manual/00-04.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,symbols,False,0.95,[],False
1990-bmw-m3-electrical-troubleshooting-manual-00-05,raw/1990 BMW M3 Electrical Troubleshooting Manual/00-05.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,diagram,False,0.9,"[""specification""]",False
1990-bmw-m3-electrical-troubleshooting-manual-00-06,raw/1990 BMW M3 Electrical Troubleshooting Manual/00-06.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,troubleshooting,False,0.95,"[""procedure""]",False
1990-bmw-m3-electrical-troubleshooting-manual-00-07,raw/1990 BMW M3 Electrical Troubleshooting Manual/00-07.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,troubleshooting,False,0.95,"[""procedure"", ""diagram""]",False
1990-bmw-m3-electrical-troubleshooting-manual-00-08,raw/1990 BMW M3 Electrical Troubleshooting Manual/00-08.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,troubleshooting,False,0.9,"[""procedure""]",False
1990-bmw-m3-electrical-troubleshooting-manual-0670-00,raw/1990 BMW M3 Electrical Troubleshooting Manual/0670-00.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,diagram,False,0.9,"[""specification"", ""wiring""]",False
1990-bmw-m3-electrical-troubleshooting-manual-0670-01,raw/1990 BMW M3 Electrical Troubleshooting Manual/0670-01.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,fuse_chart,False,0.95,[],False
1990-bmw-m3-electrical-troubleshooting-manual-0670-02,raw/1990 BMW M3 Electrical Troubleshooting Manual/0670-02.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,diagram,False,0.9,"[""wiring"", ""specification""]",False
1990-bmw-m3-electrical-troubleshooting-manual-0670-03,raw/1990 BMW M3 Electrical Troubleshooting Manual/0670-03.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,diagram,False,0.9,"[""specification"", ""wiring""]",False
1990-bmw-m3-electrical-troubleshooting-manual-0670-04,raw/1990 BMW M3 Electrical Troubleshooting Manual/0670-04.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,diagram,False,0.9,"[""wiring""]",False
1990-bmw-m3-electrical-troubleshooting-manual-0670-05,raw/1990 BMW M3 Electrical Troubleshooting Manual/0670-05.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,diagram,False,0.9,"[""specification"", ""wiring""]",False
1990-bmw-m3-electrical-troubleshooting-manual-0670-06,raw/1990 BMW M3 Electrical Troubleshooting Manual/0670-06.jpg,1990,1990 BMW M3 Electrical Troubleshooting Manual,electrical_manual,diagram,False,0.9,"[""specification"", ""wiring""]",False
